IDCLIFOR,NOME,FONE1,FONE2,FONECELULAR,EMAIL,DESCRCIDADE
25107,SHIRLEY PEREIRA MACHADO,,,67981116777,,CAMPO GRANDE
42863,SHIRLEY VENERANDA DAVOLI PASCHOALETTO,,,67999405252,,CAMPO GRANDE
96057,SHOPPING PROCRIADOR LTDA,           ,,67999210071,,ANASTACIO
68369,SHOW BAR MS LTDA,67981728831,,67981418575,contato@showbarexperience.com.br,CAMPO GRANDE
53290,SHOW BURGER LTDA,           ,,67998032335,herthafeitosa@gmail.com,CHAPADAO DO SUL
24811,SHOW DE CHOCOLATES COMERCIO E SERVICOS EIRELI ME,6730564499,,998202080,showchocolates8@gmail.com,CAMPO GRANDE
64298,SHULAMITA EGUES FERNANDES,           ,,67981995423,,CAMPO GRANDE
62682,SHYRLEI ANDRADE VALENTE FERREIRA,67992488515,,67992632663,,CAMPO GRANDE
8784,SIBELE DE FENDI,,,67981000931,,CAMPO GRANDE
48027,SIBELI AZAMBUJA GNOATTO,67999122521,,,,SAO GABRIEL DO OESTE
100238,SIBELI VILLAS BOAS DOS SANTOS,           ,,18996015033,,BONITO
99755,SIBELLY APARECIDA NANTES,67996571561,,,,CAMPO GRANDE
40462,SICREDI UNIAO MS/TO,6733878387,,67999698753,ariane_martins@sicredi.com.br,CAMPO GRANDE
8953,SIDARTA - SISTEMA DE ENSINO FUNDAMENTAL LTDA - ME,6730291964 ,6733618974 ,67984157814,,CAMPO GRANDE
126254,SIDCLEY BRASIL DA SILVA,6734561758,           ,67999489248,,NOVA ALVORADA DO SUL
88036,SIDELCINA DA SILVA PEREIRA,67996489104,,,,NOVA ALVORADA DO SUL
75675,SIDEMAR DE LIMA ACOSTA,           ,,67999117106,,CAMPO GRANDE
96632,SIDIANE TEODORO CAMPOS,           ,,67999069049,,CAMPO GRANDE
83042,SIDINEI GILBERTO GOMES,           ,,64999453615,,PARAISO DAS AGUAS
66254,SIDINEIA CRISTINA SILVA LAURETTO,           ,,,,CAMPO GRANDE
63645,SIDNEA DE FATIMA BARROSO MOURA,67999154767,,,,CAMPO GRANDE
85893,SIDNEI ADIERS,           ,,67991290377,sid_adiers@hotmail.com,CAMPO GRANDE
91579,SIDNEI ALVARENGA ALMIRON,           ,,67996984211,,AMAMBAI
76771,SIDNEI ALVES DOS SANTOS,           ,,67981176060,,BATAGUASSU
93875,SIDNEI BENICIO CAPELARI,           ,,67999882442,,MIRANDA
82649,SIDNEI BITENCOURT,           ,,67999575771,,CAMPO GRANDE
57942,SIDNEI DA CONCEICAO MORAES AJALA,           ,,67999360242,,BONITO
98149,SIDNEI DOS S. VILLASSANTI LTDA,           ,,67999612599,autopostovillasanti@gmail.com,SIDROLANDIA
65079,SIDNEI EIJI MIYAGI,67999022426,,,,CAMPO GRANDE
70697,SIDNEI ISAC DA SILVA NETO,           ,,67984328959,,CAMPO GRANDE
86136,SIDNEI JOÃO GREGORIO,           ,,67991752303,sidneigregorio2@gmail.com,CAMPO GRANDE
56837,SIDNEI JONAS SABIAO,           ,,67998044956,,DOURADOS
90977,SIDNEI LEÃO DA TRINDADE,           ,,67992673885,ENGCIVILDIEGOMARTINEZ@GMAIL.COM,CAMPO GRANDE
97098,SIDNEI MIRANDA,           ,,67991255399,,CAMPO GRANDE
52127,SIDNEI MOISEIS DA ROCHA,           ,,67998096938,,SAO GABRIEL DO OESTE
85228,SIDNEI OSHIRO,           ,,67984180709,,CAMPO GRANDE
82253,SIDNEI ROCHA,           ,,67992746207,,CAMPO GRANDE
89535,SIDNEIA APARECIDA TREVISOLI,           ,,67992779925,,CAMPO GRANDE
65119,SIDNEIA MAIA COELHO,           ,,67992310526,,CAMPO GRANDE
73866,SIDNEIR GARCIA LEAL,           ,,67999910170,wagnerpaiva61@gmail.com,INOCENCIA
66026,SIDNEY BAILER - ME,1126412100,,,,SAO PAULO
71402,SIDNEY BASMAGE LEMOS,           ,,67981710098,,CAMPO GRANDE
81864,SIDNEY CARLOS LEAO,           ,,67992074158,,CAMPO GRANDE
74721,SIDNEY DA SILVA OLIVEIRA,           ,,67992401489,sid.150@hotmail.com,CAMPO GRANDE
61736,SIDNEY DE ALMEIDA,           ,,67999410903,,CAMPO GRANDE
72473,SIDNEY DE SOUZA MENDES,           ,,67981307631,,CAMPO GRANDE
51265,SIDNEY DOS SANTOS BECKER,67992855581,,67993255775,,CAMPO GRANDE
87763,SIDNEY FERREIRA DOS SANTOS,           ,,67999217559,angelagomesa@hotmail.com,DOIS IRMAOS DO BURIT
85879,SIDNEY FRANCISCO,           ,,67984722178,,CAMPO GRANDE
68779,SIDNEY HOFFMEISTER,           ,,67991590183,sidneyhoff30@hotmail.com,PORTO MURTINHO
80328,SIDNEY LADGRAF,           ,,67999457678,,CAMPO GRANDE
80989,SIDNEY PINTO DE ARRUDA,           ,,67999217374,,CAMPO GRANDE
82692,SIDNEY ROBERTO RIVAS,           ,,67981119535,,CAMPO GRANDE
80493,SIDNEY SANTANA SANTOS,67996671500,,67992030325,,CAMPO GRANDE
72946,SIDNEY SPATT GONÇALVES,           ,,67999392125,,CAMPO GRANDE
2638,SIDNEY YOZA,6730264520 ,,67981254442,,CAMPO GRANDE
131372,SIDNEYS FLORES MASCARENHAS,,,67996611070,luismascarenhas45@gmail.com,JARDIM
95525,SIDNY NESTRES DA SILVA,           ,,67999841543,,CAMPO GRANDE
31193,SIDROVET PRODUTOS AGROPECUARIO LTDA,6732723174,,67999225348,,SIDROLANDIA
99551,SIGA HOTEL LTDA,           ,,67993142594,gerencia@metodosiga.com.br,RIBAS DO RIO PARDO
100697,SIGMAR LINDNER,           ,,67998505477,,BANDEIRANTES
14759,SIGO PROCEDIMENTOS HOMEOPATICOS LTDA,,,67981154937,,CAMPO GRANDE
31654,SIHAMEARAJI GHANDOUR,           ,,67999115848,,CAMPO GRANDE
86798,SILA  BRITTOS LEAL,           ,,67992629494,,CAMPO GRANDE
80479,SILAS DE BARROS,           ,,67991026100,,CAMPO GRANDE
100228,SILAS DE SOUSA RESENDE,           ,,67996930505,,CAMPO GRANDE
92468,SILAS DOS REIS PEREIRA,           ,,67992388595,pastor.silasreis@hotmail.com,CAMPO GRANDE
36323,SILAS PAES BARBOSA,           ,,67998032153,,MARACAJU
34055,SILAS PAES BARBOSA JUNIOR,6733261063,,67984077937,,CAMPO GRANDE
83278,SILAS RODRIGUES SICSU,           ,,67981866480,,CAMPO GRANDE
96850,SILBENE ALVES CORREA DE QUEIROZ,           ,,65993354560,,CAMPO GRANDE
95846,SILEIDE GALINDO PICININ,,,67998221109,sileidepw@hotmail.com,CAMPO GRANDE
72462,SILENE MARQUES MACHADO RODRIGUES,           ,,67998396313,,CHAPADAO DO SUL
89647,SILMAR DE FATIMA LIMA RAMOS,           ,,67999371780,,CAMPO GRANDE
55983,SILMAR SIQUEIRA DA SILVA,           ,,67991679989,,CAMPO GRANDE
23302,SILMARA CASTELAO DA SILVA,6730295689,,67999525979,,CAMPO GRANDE
72938,SILMARA CORDOBA BRAGANÇA,           ,,67992794740,,CAMPO GRANDE
79554,SILMARA DA COSTA CORREA,           ,,67991171422,,CAMPO GRANDE
70248,SILMARA DA SILVA,           ,,67991392548,,CAMPO GRANDE
72182,SILMARA DA SILVA FERREIRA,6733225534,,67991065567,,CAMPO GRANDE
85029,SILMARA DA SILVA RAMOS,67992513882,,67991324943,,CAMPO GRANDE
45298,SILMARA DIAS JUCELINO ALCE,           ,,67992659232,,CAMPO GRANDE
100634,SILMARA DOMINGUES MENEZES,           ,,67999973046,,NOVA ALVORADA DO SUL
89404,SILMARA GIMENEZ DO NASCIMENTO,67991047489,,,,CAMPO GRANDE
100838,SILMARA GOMES DA SILVA,           ,,67996794446,,CAMPO GRANDE
16860,SILMARA NOGUEIRA,,,67996762515,agros_sil@hotmail.com,CHAPADAO DO SUL
75911,SILMARA TEIXEIRA PIRES CONFORTINI,           ,,67992075759,,CAMPO GRANDE
71228,SILOE BEZERRA DA SILVA,           ,,67991032119,,CAMPO GRANDE
82682,SILON COSTA,           ,,67992623681,,CAMPO GRANDE
71235,SILVA & CASTRO LTDA-ME,           ,,67998536957,feitosasupermercado.bl@gmail.com,CAMPO GRANDE
63465,SILVA & DE LUCA PRODUTOS NATURAIS LTDA,           ,,67981064120,,CAMPO GRANDE
3434,SILVA & MEDINA LTDA,6732551777 ,,67999865380,zerograubonitoms@gmail.com,BONITO
28401,SILVA & MONTEIRO LTDA,6733632139,,67992137271,,CAMPO GRANDE
76010,SILVA & NECO ACADEMIA LTDA,           ,,67992717035,,CAMPO GRANDE
100730,SILVA & PAULINO FARMACIA E DROGARIA LTDA,67992781847,,67992781847,CLARINDA_PAULINO@HOTMAIL.COM,CAMPO GRANDE
2201,SILVA & PENHA LTDA ME,,,67999367666,,DOURADOS
90137,SILVA BOMFIM DE MOURA,           ,,67999818326,,CAMPO GRANDE
80575,SILVA DA CUNHA FERREIRA,           ,,67992447951,,CAMPO GRANDE
75979,SILVA E AGUIRRE LTDA,           ,,67991204130,kakaconveniencia@hotmail.com,CAMPO GRANDE
69760,SILVA E BASTOS LTDA,           ,,67999650549,MARCELOH12@GMAIL.COM,NOVA ALVORADA DO SUL
88238,SILVA E CIA SERVICOS MEDICOS DO TRABALHO LTDA,           ,,67984574911,,CAMPO GRANDE
96395,SILVA E OLIVEIRA CENTRO AUTOMOTIVO LTDA,           ,,67992674332,,CAMPO GRANDE
89523,SILVA E SILVA CESTA BASICA LTDA ME,           ,,67992030657,,CAMPO GRANDE
90495,SILVA INDUSTRIA  E COMERCIO DE CONFECCOES LTDA,           ,,67679928275,,CAMPO GRANDE
91223,SILVA INDUSTRIA E COMERCIO DE CONFECCOES LTDA,,,67998556236,loja@corpobelo.com.br,CAMPO GRANDE
78511,SILVANA  ANTUNES,           ,,67999982862,,CAMPO GRANDE
45447,SILVANA APARECIDA MORI,           ,,67992465774,,CAMPO GRANDE
47616,SILVANA ARRUDA RONDON,           ,,67981226728,,CAMPO GRANDE
94041,SILVANA BORGES DA SILVA ROCHA,67999249079,,,,CAMPO GRANDE
65883,SILVANA CATARINA FERREIRA 69221952134,6732317560,6732317560,67999668219,,CORUMBA
96511,SILVANA CRSITINA PEREIRA,           ,,67984038322,,CAMPO GRANDE
23027,SILVANA DA SILVA,           ,,67999224774,,CAMPO GRANDE
79398,SILVANA DA SILVA FERREIRA,           ,,67992650628,,CAMPO GRANDE
40858,SILVANA DE OLIVEIRA SOUZA,67984280881,,,silvana3l@hotmail.com,CAMPO GRANDE
86527,SILVANA DIAS DE OLIVEIRA,67991605404,,67984461887,,CAMPO GRANDE
15648,SILVANA DOS REIS HILDEBRAND,6730252103,,67999943055,,CAMPO GRANDE
131250,SILVANA FERREIRA MONTEIRO,6733173330,,67999117695,,CAMPO GRANDE
83112,SILVANA GOMES DA SILVA,           ,,67981394941,silvanags0566@gmail.com,CAMPO GRANDE
66853,SILVANA GONÇALVES  PERES TERRA,           ,,67998170853,,CAMPO GRANDE
6517,SILVANA JESUS COUTINHO,6732461362 ,,67992489320,,TERENOS
77476,SILVANA MARIA DA SILVA MEIRELES,           ,,67996218961,sylvanymeireles@hotmail.com,CAMPO GRANDE
97947,SILVANA MARTINS SILVA DE CARVALHO,67996918501,,67981120236,,CAMPO GRANDE
77530,SILVANA MATOS DA SILVA,           ,,67998528808,,CAMPO GRANDE
17458,SILVANA MELO SANCHES,           ,,67991680669,,CAMPO GRANDE
84708,SILVANA MORALES DE ASSIS,67999133747,,,,CAMPO GRANDE
37653,SILVANA MORELLI,,,67996588279,,GUIA LOPES DA LAGUNA
32806,SILVANA MORENIGO MOREL DA SILVA,67991488303,,,,CAMPO GRANDE
66583,SILVANA MOTA,           ,,67984540082,,CAMPO GRANDE
77668,SILVANA NASCIMENTO DE CAMPOS,           ,,67991487251,silvanacaldo@hotmail.com,CAMPO GRANDE
65663,SILVANA NORBERG,           ,,67991263737,,CAMPO GRANDE
97463,SILVANA PAULA TURMINA MACIEL,           ,,67992569977,,CAMPO GRANDE
62719,SILVANA PEREIRA,67999838033,,,,CAMPO GRANDE
65361,SILVANA PIRES ENZ DE CAMPOS,           ,,67996796699,,TERENOS
60450,SILVANA RIBEIRO DE RESENDE LIMA,           ,,67996479044,,CAMPO GRANDE
92687,SILVANA ROSA GUIMARAES,           ,,67999627038,,CAMPO GRANDE
97761,SILVANA SANCHES DA SILVA,           ,,67993303737,,CAMPO GRANDE
62059,SILVANA SEGATO MENDONÇA,           ,,67999641770,,CAMPO GRANDE
93698,SILVANA SILVA BATISTA,67999821581,,,,CAMPO GRANDE
95712,SILVANA SOUSA GONÇALVES,           ,,67998918944,,CAMPO GRANDE
64624,SILVANA VALERIA MELO FARIAS,           ,,67999454514,,CAMPO GRANDE
758,SILVANE CARVALHO DA SILVA TONHATI,67999175274,,67999175274,,CAMPO GRANDE
70090,SILVANETE MARIA DE LUCENA SILVA,67992689994,,,,CAMPO GRANDE
82572,SILVANEY DA SILVA FIGUEREDO,           ,,67999571342,silvaney.figueredo@gmail.com,CAMPO GRANDE
87397,SILVANI ROCHA DE SOUZA,67992667864,,67992098029,,CAMPO GRANDE
5332,SILVANO GOMES OLIVA,6733512376 ,,67992660866,,CAMPO GRANDE
43273,SILVEIRA  & BICUDO SUPERMERCADOS LTDA,6732416503,,,supersantaclara1@hotmail.com;nilcebicudofinanceiro@hotmail.com,AQUIDAUANA
52714,SILVEIRA & BICUDO SUPERMERCADOS LTDA,6732452613,,,supersantaclara1@hotmail.com;nilcebicudofinanceiro@hotmail.com,ANASTACIO
106663,SILVEIRA & BICUDO SUPERMERCADOS LTDA,6732454225,,,supersantaclara1@hotmail.com;nilcebicudofinanceiro@hotmail.com,ANASTACIO
80951,SILVEIRA & BICUDO SUPERMERCADOS LTDA,6732412748,,67999863553,,AQUIDAUANA
120883,SILVEIRA E OLIVEIRA LTDA,6732553374,,67996820893,silveiraetumelero@hotmail.com,BONITO
93598,SILVEIRAO COMERCIO DE TINTAS ME,6730290007,,,,CAMPO GRANDE
65746,SILVERIO JOSE TIGRE,,,67996696500,,SAO GABRIEL DO OESTE
6072,SILVERLEI ANTONIO GIMENES FERNANDES,           ,,,,RIO VERDE DE MATO GR
85304,SILVERTON HIL XAVIER DOS SANTOS,           ,,67999773082,,AQUIDAUANA
78648,SILVESTRE NOGUEIRA DE BARROS,           ,,67999468203,engenheiro.silvestrebarros@gmail.com,CAMPO GRANDE
64494,SILVIA  CRISTINA  ALVE DIAS,           ,,67981176310,,CAMPO GRANDE
69190,SILVIA  JARA DA SILVIA,           ,,67991713860,sjdasilva10@gmail.com,CAMPO GRANDE
86399,SILVIA ALESSANDRA SOARES MARTINS,           ,,67991404827,silviaalessandram@gmail.com,CAMPO GRANDE
75081,SILVIA ALVES CARVALHO,67992816617,,,,CAMPO GRANDE
55243,SILVIA ANDERSON CORREA PEREIRA,           ,,67998129230,,AQUIDAUANA
67732,SILVIA APARECIDA,           ,,67992395257,,CAMPO GRANDE
5326,SILVIA APARECIDA LOURENCO ME,6732554926 ,,67999447652,,BONITO
88459,SILVIA CANDIDA DE OLIVEIRA  E CIALTDA,6734561308,,67998574628,,NOVA ALVORADA DO SUL
69339,SILVIA CAROLINA ARAKAKI,           ,,67984034646,,CAMPO GRANDE
90440,SILVIA CLESSY,           ,,67996329422,,CAMPO GRANDE
85806,SILVIA CRISTINA RODRIGUES PRATES,67991035310,,,,CAMPO GRANDE
76993,SILVIA DA SILVA SANTOS DE ARAUJO,22988153955,,67991183173,,CAMPO GRANDE
75381,SILVIA DE JESUS SILVA LOPES,           ,,,,CAMPO GRANDE
63326,SILVIA DE LIMA MOURA,6733868692,,67981910550,,CAMPO GRANDE
99990,SILVIA DE SOUZA CAMPOS,,,67996115325,pilviacampos@hotmail.com,AQUIDAUANA
100094,SILVIA DOS SANTOS SOARES,           ,,67981192630,silviasan932@gmail.com,CAMPO GRANDE
61156,SILVIA DUARTE DE FREITAS,           ,,67991138241,,CAMPO GRANDE
80311,SILVIA ELENA DA SILVA PANIAGO 80307825191,           ,,67992328445,jofreitasms@gmail.com,CAMPO GRANDE
76334,SILVIA EUGENIA ESCOBAR APAZA,           ,,67998413512,,LADARIO
77266,SILVIA GOMES ROLIM TERRA,           ,,67992481045,,TERENOS
34875,SILVIA GONÇALVES LEME,67998318149,,67992674284,,CAMPO GRANDE
90749,SILVIA HELENA BORGES,           ,,67992197037,,CAMPO GRANDE
89150,SILVIA HELENA LEMOS FERREIRA,           ,,67999192233,,COXIM
62734,SILVIA HELENA OLIVEIRA ROCHA PIMENTEL,           ,,67981241100,,CAMPO GRANDE
67774,SILVIA HELENA PEREIRA DA SILVA,           ,,67993510619,,CAMPO GRANDE
62959,SILVIA HELENA SERRA,,,67996988228,,CAMPO GRANDE
67790,SILVIA LETICIA VALENCIO ALVES FERREIRA,6733255851,,67992027970,,CAMPO GRANDE
88848,SILVIA MARIA DE MELO MASCARENHAS,           ,,67981513915,,CAMPO GRANDE
63354,SILVIA MARIA DE OLIVEIRA,           ,,67991299235,,CAMPO GRANDE
95921,SILVIA NAOMI DE OLIVEIRA UEHARA,           ,,67982151802,,CAMPO GRANDE
59840,SILVIA NUGOLI DE MOURA CAMPOS,           ,,67992769854,,DOURADOS
71537,SILVIA PATRICIA,           ,,67999410204,,CAMPO GRANDE
79683,SILVIA PATRICIA COSTA,           ,,67992337978,,CAMPO GRANDE
59627,SILVIA PEREIRA DA SILVA,           ,,67996179261,,COXIM
75456,SILVIA REGINA VICENTE,           ,,67992257413,,CAMPO GRANDE
30803,SILVIA SANTANA,           ,,67991124300,,CAMPO GRANDE
85375,SILVIA SANTANA S.ROCHA,           ,,67992232412,,CAMPO GRANDE
50405,SILVIA SOUZA DE ALBUQUERQUE ANDRADE -ME,           ,,67992585108,brigadeirodepanelacg@hotmail.com,CAMPO GRANDE
75936,SILVIA TENUTA DE ARRUDA,           ,,67992946049,tenutasilvia@gmail.com,CAMPO GRANDE
81065,SILVIA UARA PORTILHO,67992021138,,,,CAMPO GRANDE
20354,SILVIA VALERIA PINTO SCAPIN,6733832560,,67999129263,,CAMPO GRANDE
69919,SILVIA YAMASHITA DA SILVA,           ,,67996426781,silviayamashita@hotmail.com,ROCHEDO
91882,SILVIANI  ALVES RIBEIRO DA SILVA,           ,,67984732718,,CAMPO GRANDE
60832,SILVINO LOURENCO CRUZ EIRELI,           ,,67992188170,,CAMPO GRANDE
71312,SILVIO BARBOSA DE SOUZA JUNIOR,           ,,67992751043,,CAMPO GRANDE
64892,SILVIO CARLOS DA CUNHA VEIGA,           ,,67992713244,,CORUMBA
82815,SILVIO CESAR CAMPOS DE OLIVEIRA,           ,,67999020272,,CAMPO GRANDE
7932,SILVIO DE OLIVEIRA NENE,           ,,67992749535,,CAMPO GRANDE
49292,SILVIO EDUARDO BURANI E OUTROS,6734611486,,67998831161,auxiliaresc@stamariana.com.br,CORUMBA
93634,SILVIO FERREIRA BRANDÃO,67999374319,,67999374319,,CAMPO GRANDE
100144,SILVIO GOLÇALVES PENARIOL,           ,,67998627516,,CAMPO GRANDE
77206,SILVIO HOLOSBACK DE SOUZA,           ,,67999414244,,CAMPO GRANDE
93765,SILVIO JOSE BURALI,           ,,67993242825,,CAMPO GRANDE
50858,SILVIO LIMA DE SOUZA BORIN,           ,,67999356611,,CAMPO GRANDE
97450,SILVIO LUIZ DA SILVA FOGACA,           ,,67984552210,,CAMPO GRANDE
78536,SILVIO LUIZ LIMA,67992007771,,,sl6489998@gmail.com,CAMPO GRANDE
77599,SILVIO LUIZ TEIXEIRA LIMA,           ,,67992007771,,CAMPO GRANDE
98077,SILVIO MAURO SIQUEIRA SANCHES,67992948494,,,,CAMPO GRANDE
93764,SILVIO OSNEA OJEDA,           ,,67992209622,,CAMPO GRANDE
57561,SILVIO PINTO,18997817654,,,,CAMPO GRANDE
80028,SILVIO RAULINO COELHO,6733820056,,,,CAMPO GRANDE
58541,SILVIO RENATO DE CARVALHO,67999837394,,67999828398,,CAMPO GRANDE
63632,SILVIO RICARDO GUIOTTE,           ,,16996339829,,CRAVINHOS
66833,SILVIO RICARDO SALGADO DIAS,           ,,67999651786,,CAMPO GRANDE
59536,SILVIO ROBERTO CHAGAS,67999964601,,,,CAMPO GRANDE
59237,SILVIO ROBERTO HOFMANN FREIRE,           ,,67981386636,,CAMPO GRANDE
70094,SILVIO RODRIGUES RIBEIRO ME,67999444640,,,,CAMPO GRANDE
33209,SILVIO ROMANHOLI,           ,,67984166095,,CAMPO GRANDE
87061,SILVIO SODRE JUNIOR,           ,,67998159040,,CAMPO GRANDE
42520,SILVIO SUASSUNO LACERDA,           ,,67984636833,,CAMPO GRANDE
63507,SILVIO TADEU DE MORAIS,           ,,67992141976,,CAMPO GRANDE
23293,SILVIO VIEIRA MARTINI,6733660087,,67996263632,,CAMPO GRANDE
66000,SILVIO YOSHIO YOKOYAMA,           ,,67999679626,,CHAPADAO DO SUL
21734,SILVOLANGE DA VERA CRUZ PERCORARI PEIXOTO,           ,,67996761550,,CAMPO GRANDE
68338,SILVONEI ALVES NOGUEIRA,           ,,67998249668,,SAO GABRIEL DO OESTE
90409,SILZOMAR FURTADO DE MENDONCA JUNIOR,           ,,67999811339,,CAMPO GRANDE
62687,SIMAO DA SILVA ROMANO,           ,,67992298745,,CAMPO GRANDE
59226,SIMASUL SIDERURGIA LTDA,6732417133,,67999557252,nfe@simasul.com.br,AQUIDAUANA
88805,SIMBIOSE AGRONEGOCIOLTDA,           ,,16999614960,simbiose.agronegocios@gmail.com,ITAPOLIS
88488,SIMBIOSE AGRONEGOCIOS LTDA,16997862118,,,simbiose.agronegocios@gmail.com,CAMPO GRANDE
43687,SIMEAO CARDOSO,           ,,67991380023,,CAMPO GRANDE
66531,SIMEIA CONCEIÇAO DOS SANTOS,           ,,67998167557,,MIRANDA
48412,SIMEIA FERNANDA DA SILVA TAVEIRA,           ,,67992288747,,CAMPO GRANDE
70915,SIMERIIE SOUZA NEVES HERANCE,           ,,67998928550,,AGUA CLARA
16068,SIMONA VERONICA DOS SANTOS BANEGAS,6732322549,,67992384552,,CAMPO GRANDE
80704,SIMONE ALVES MACHADO,           ,,67996856779,,NOVA ALVORADA DO SUL
71046,SIMONE ANACHE,           ,,67996978507,,CAMPO GRANDE
78628,SIMONE ANDREA TOESCA,67992834257,,67996413599,,CAMPO GRANDE
33769,SIMONE ARAUJO SANTOS,6732415073,,67998886943,mes.arquitetura@hotmail.com,AQUIDAUANA
90861,SIMONE CAFURE BEZERRA,           ,,67998119038,,JARDIM
86810,SIMONE CANDIDA DE ALMEIDA SILVA,           ,,67981464851,simonecandidaalmeida@hotmail.com,PARAISO DAS AGUAS
61416,SIMONE COSTA DA SILVA,           ,,67991255891,simonescd@hotmail.com,CAMPO GRANDE
80516,SIMONE DA SILVA LEITE,           ,,67991620275,,GUIA LOPES DA LAGUNA
83239,SIMONE DA SILVA OLIVEIRA  ALVES,           ,,67998296776,,CAMPO GRANDE
72298,SIMONE DE MOURA GRISOLIA,           ,,67992527272,,CAMPO GRANDE
60980,SIMONE DE OLIVEIRA BELLI,6733845833,,,,CAMPO GRANDE
88084,SIMONE DE ROCCO,           ,,67999165560,,CAMPO GRANDE
40718,SIMONE DE SOUZA SCHIMIDT,67992597126,,,,CAMPO GRANDE
94276,SIMONE DOS SANTOS DA SILVA,           ,,67992167251,,CAMPO GRANDE
83342,SIMONE FARIAS DIAS SALU,           ,,67996759794,,CAMPO GRANDE
98723,SIMONE FERREIRA DOS SANTOS,           ,,67996260374,nemosi0703@gmail.com,CAMPO GRANDE
81306,SIMONE KHALIL,           ,,67981529856,,CAMPO GRANDE
89734,SIMONE KILL,           ,,67991712145,,CAMPO GRANDE
69238,SIMONE L A OLIVEIRA,           ,,67981610217,lailandrade@yahoo.com.br,DOURADOS
76900,SIMONE LORES DOS SANTOS,           ,,67999069849,simaiolino@gmail.com,CAMPO GRANDE
88724,SIMONE MARIA BROCHETTO,           ,,67992383326,,CAMPO GRANDE
50025,SIMONE MELO DA SILVA,67999233910,,,simonelongneck@gmail.com,RIBAS DO RIO PARDO
77738,SIMONE MONICA VERENEZ ZAM,           ,,67999832282,,CAMPO GRANDE
61188,SIMONE NAKAMATSU,           ,,67992435911,,CAMPO GRANDE
65898,SIMONE PEREIRA RIBEIRO,           ,,67992424602,,CAMPO GRANDE
81419,SIMONE PRINCIPE RONDON,           ,,67981218353,,CAMPO GRANDE
62359,SIMONE REGINA FREIRE,           ,,67992218786,,CAMPO GRANDE
33454,SIMONE RENATA LUDWIG DA CUNHA,67999287701,,,,CAMPO GRANDE
97163,SIMONE RIBAS CACAO,           ,,44999252008,,CAMPO GRANDE
85163,SIMONE RIPARI BASUALDO,           ,,67984568575,,CAMPO GRANDE
26453,SIMONE RITA TANUS SILVA,11972301810,1122972746,,simonetanus@globo.com,NIOAQUE
86401,SIMONE ROJO DE ARAUGO FEITOSA,           ,,67981453784,,CAMPO GRANDE
99172,SIMONE ROSE DE MORAES,           ,,67999259633,,CAMPO GRANDE
84014,SIMONE SAMUEL PIO,           ,,67999765707,,CAMPO GRANDE
91684,SIMONE SILVA PESSOA,           ,,67991086570,,CAMPO GRANDE
42761,SIMONE TEHFI,6733062328,,67991390500,,CAMPO GRANDE
89726,SIMONE V. GUIMARAES,           ,,67991748686,,CAMPO GRANDE
64574,SIMONE VIEIRA VIANA,           ,,67996383405,,CAMPO GRANDE
90974,SIMONE VILELA DA SILVA,           ,,67991405156,,CAMPO GRANDE
27623,SIMONE VITAL DE FREITAS RASSLAN,           ,6733411762,67981189692,,CAMPO GRANDE
71428,SIMONE XIMENES TEIXEIRA VITAL,           ,,67992354141,,CAMPO GRANDE
54853,SIMONE YUKIMI KUNIMOTO,           ,,67999821777,simonekunimoto@gmail.com,CAMPO GRANDE
42346,SIMONEY TONIAL,           ,,67999631514,,COXIM
89201,SIMONI MOREIRA DE OLIVEIRA,           ,,67992466030,,CAMPO GRANDE
86553,SIMTED SINDICATO MUNICIPAL DOS TRABALHADORES EM EDUCACAO,           ,,67981347233,simtedcassilandia@hotmail.com,CASSILANDIA
97606,SINAPSE SOLUCOES E AUTOMACAO INDUSTRIAL LTDA,67992563012,,,,CAMPO GRANDE
52596,SINARA GARCIA REZENDE,           ,,67998934459,sinaragarciarezende@hotmail.com,MARACAJU
60123,SIND DOS FUNC. E SERVIDORES MUNICIPAIS PUBLICOS  CG,           ,,67991917803,,CAMPO GRANDE
1475,SIND TRABALHADORES EMPRESAS ASSEIO CONSERVACAO DE MS,6733805945 ,,,sindicatosteac@hotmail.com,CAMPO GRANDE
43110,SIND.COM.VAREJ.DE COMB.LUBRIF.E LOJAS DE CONV.DO ESTADO DE MS-SINPETRO/MS,6733259988,,67984780850,,CAMPO GRANDE
10770,SINDICATO  EMPREGADOS  ESTAB BANC CG MS,6733126100 ,,,,CAMPO GRANDE
49506,SINDICATO CAMPO GRANDENS DOS PROF DA EDUC. PUBLICA,6733810034,6733247014,67999384095,tesouraria@acpms.com.br,CAMPO GRANDE
72664,SINDICATO DA INDUSTRIADA FABRICAÇAO DO ALCOOL DOESTADO DO MS,           ,,67992962361,faturamento@panan.com.br,CAMPO GRANDE
23852,SINDICATO DAS EMPRESAS DE ASSEIO E CONSERVACAO DO MS,6732534845,,67992456728,secretaria@seac-ms.org.br; executivo@seac-ms.org.br,CAMPO GRANDE
81913,SINDICATO DOS AUDITORES FISCAIS  DA RECEITA MUNICIPAL DE CAMPO GRANDE,           ,,43999228347,SINDAFIR@GMAIL.COM,CAMPO GRANDE
76930,SINDICATO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DE MATO GROSSO DO SUL,           ,,67999124300,segretaria@sindifisco-ms.org.br,CAMPO GRANDE
